Id,SalePrice
1597,186533.47792286714
1598,197058.68590179796
1599,208749.35193707293
1600,177795.27983263487
1601,110257.52721936537
1602,92874.03337662632
1603,98498.51243815954
1604,257918.51645384953
1605,221544.15542297013
1606,156880.23193915034
1607,177771.84788299343
1608,218508.06955296698
1609,214419.72652934163
1610,142473.04169901967
1611,122594.52655696573
1612,142473.04169901967
1613,132566.564024834
1614,113663.3910752141
1615,88574.79204500948
1616,67085.09641766084
1617,105841.81801546893
1618,140437.44039020492
1619,153222.67679344703
1620,151071.21014261394
1621,134796.46321002117
1622,150432.8395594935
1623,281323.2716597586
1624,204557.56434759308
1625,137151.13398248857
1626,182190.40898704308
1627,196405.43391126898
1628,284947.4620444256
1629,165278.08112229145
1630,367909.82656594325
1631,206010.89136773656
1632,221544.15542297013
1633,168794.98169210233
1634,196797.67632142457
1635,192888.5333414581
1636,140533.42716909383
1637,156660.40696827267
1638,213542.6907230547
1639,175044.15184139222
1640,239041.44301487345
1641,191584.63087712292
1642,211534.63664664206
1643,211048.68279827232
1644,214565.5833680832
1645,222614.3152134534
1646,153363.33136933946
1647,180024.37870874
1648,114442.39612064161
1649,141879.5676552687
1650,129415.4338674968
1651,130117.22177927304
1652,95833.12087312204
1653,97439.11783598088
1654,163140.24436199863
1655,223077.28881306225
1656,163140.24436199863
1657,163140.24436199863
1658,166657.1449318095
1659,191928.2861881336
1660,147364.6465653821
1661,431173.6436387177
1662,420708.924527749
1663,433097.34986525413
1664,287849.3476140061
1665,316902.2537195729
1666,315589.71428217675
1667,363305.40969307144
1668,335952.41834461736
1669,302240.15689962637
1670,336462.95754822635
1671,284350.43215277285
1672,429908.7978776497
1673,308267.02996497444
1674,215501.92831423008
1675,163100.49236394913
1676,163100.49236394913
1677,241075.1347478223
1678,545022.386893748
1679,364833.8132550693
1680,362014.818711896
1681,313627.3099242165
1682,309765.6678768276
1683,194459.51943990064
1684,169187.22410225793
1685,177747.51169638013
1686,194286.8450544695
1687,172531.45028663767
1688,190942.61887008976
1689,194459.51943990064
1690,184328.2457473359
1691,187672.47193171564
1692,274639.1951064324
1693,168622.3073066712
1694,192888.5333414581
1695,169187.22410225793
1696,258754.02163176308
1697,177574.23101184066
1698,436175.8160670763
1699,298497.427974039
1700,250601.89119543892
1701,273913.1082198857
1702,243727.01399263836
1703,183122.07634259627
1704,271500.8312747127
1705,206010.89136773656
1706,416877.01191946556
1707,203681.40717330566
1708,210191.20254718763
1709,337836.9488065529
1710,211048.68279827232
1711,229706.60501316117
1712,223713.30508690418
1713,260231.93480737048
1714,205020.1426737346
1715,182453.07747887928
1716,202673.85196405224
1717,197803.7456242804
1718,106946.14118051232
1719,202145.6853272378
1720,226701.80440244288
1721,205955.8760606045
1722,119591.828816358
1723,156251.9585163916
1724,223910.76347583515
1725,257859.22211260823
1726,176740.29671588299
1727,131139.20527901396
1728,168794.98169210233
1729,176740.29671588299
1730,172831.1537359165
1731,127953.59343342773
1732,132347.12096446025
1733,122263.96918038679
1734,130560.87364872261
1735,140437.44039020492
1736,136340.6003430104
1737,291946.2729040854
1738,217987.54799456135
1739,277852.376739163
1740,228095.04083853803
1741,162908.08829791387
1742,186026.18445780635
1743,167340.66073258052
1744,306589.9010840486
1745,182297.58219697027
1746,233037.1000805916
1747,213376.90526707514
1748,198175.1777333121
1749,137009.4613154969
1750,122550.41587939019
1751,239041.44301487345
1752,127134.07552015864
1753,131382.6749344491
1754,212536.81743238142
1755,156000.32186283826
1756,132347.12096446025
1757,111993.05387508064
1758,138705.60618998765
1759,157164.8938350513
1760,135740.52549011505
1761,141303.24027193937
1762,173914.11153992356
1763,198263.58178396293
1764,103606.04696549794
1765,216501.03660758855
1766,189526.1922744579
1767,216286.27041449078
1768,145396.4682250796
1769,196563.51605464684
1770,150297.13291563792
1771,136646.913445823
1772,131382.6749344491
1773,136250.4979017635
1774,169023.1753961866
1775,137386.01045574716
1776,122594.52655696573
1777,127134.07552015864
1778,147364.6465653821
1779,114050.153710486
1780,179390.13220978144
1781,122829.40303022432
1782,103606.04696549794
1783,135740.52549011505
1784,123638.36076702099
1785,129488.57886396107
1786,149906.27826388628
1787,125622.9296871179
1788,34173.266597079106
1789,100910.33390979585
1790,104415.00470229462
1791,175948.3449010954
1792,155549.93035798904
1793,116804.20392171442
1794,164061.4557237545
1795,137386.01045574716
1796,122112.8687380734
1797,108318.31603218756
1798,119872.55425422537
1799,127134.07552015864
1800,139186.35813263085
1801,137534.9281614652
1802,175090.7565061639
1803,163140.24436199863
1804,127134.07552015864
1805,133476.8674757807
1806,119240.52632957212
1807,160785.73719048483
1808,123300.9498121346
1809,107788.27107953672
1810,127763.2398830104
1811,56430.58383155498
1812,100712.39970750063
1813,114339.86163901379
1814,94918.24833058691
1815,65854.01586279945
1816,94918.24833058691
1817,92818.1737626067
1818,146873.9174380488
1819,120686.65671900725
1820,56161.5267327788
1821,132026.537146721
1822,173875.51939151445
1823,42332.387392020755
1824,142771.06551821347
1825,131184.41769074855
1826,97367.59057614788
1827,97863.88255389246
1828,131280.14045282127
1829,112071.67296694305
1830,154452.44572708762
1831,194183.74825228608
1832,96277.18454421703
1833,159167.134303304
1834,147869.3467035752
1835,59592.84376746671
1836,138475.12481349532
1837,71891.02424770192
1838,131893.85796146188
1839,121387.27576516054
1840,140307.60141021886
1841,139871.8220063378
1842,89089.04938912015
1843,140644.02543279604
1844,148753.34736712743
1845,139534.80537077316
1846,153128.45489608086
1847,162905.00357968477
1848,32086.01611941004
1849,131031.62476475933
1850,114442.39612064161
1851,155549.93035798904
1852,126346.3036000352
1853,134796.46321002117
1854,193624.43106262438
1855,129092.01023483343
1856,213509.6840649451
1857,180070.05291855367
1858,144395.14249661987
1859,122721.08916219904
1860,128347.87554324686
1861,122721.08916219904
1862,271980.74080437556
1863,271980.74080437556
1864,271980.74080437556
1865,363655.5671215579
1866,269714.77160221233
1867,239723.15281272755
1868,281063.1493221988
1869,216853.91024932484
1870,246581.08919798295
1871,223188.09420156723
1872,177747.51169638013
1873,221661.8145012692
1874,145650.48583450657
1875,218144.91393145832
1876,200314.57689123545
1877,231484.0661396028
1878,184494.03120331545
1879,130808.3420268665
1880,132347.12096446025
1881,179576.49892146987
1882,263015.07403116534
1883,190942.61887008976
1884,194459.51943990064
1885,262661.62898997846
1886,296901.44564586005
1887,209992.7834951342
1888,255508.4033941093
1889,177747.51169638013
1890,116539.22052968616
1891,138686.8637994164
1892,103606.04696549794
1893,123293.2352651814
1894,115468.85473395059
1895,140625.7564891445
1896,137970.42467530223
1897,96672.49365019694
1898,121852.74640051364
1899,150363.59191469135
1900,154262.0295057629
1901,168497.2182886845
1902,134278.13369155885
1903,234337.94630427388
1904,156922.12346894693
1905,223177.53858940137
1906,146887.78684105907
1907,204064.6671870036
1908,126055.52774365219
1909,141196.5493887301
1910,126055.52774365219
1911,220058.24444106466
1912,319023.5209203303
1913,151265.69571203718
1914,69564.90159906544
1915,393455.787250742
1916,77636.52077318274
1917,273913.1082198857
1918,136993.76804559157
1919,152971.08895918386
1920,126630.23214216554
1921,393009.53248297574
1922,336254.2602441098
1923,209968.01144118723
1924,224433.72613267187
1925,221586.23833380928
1926,341221.35596892587
1927,142712.24950626004
1928,164462.29131608657
1929,135864.02153427113
1930,124163.86384534596
1931,141741.3428545401
1932,123172.34213475412
1933,158247.59677326237
1934,192888.5333414581
1935,196405.43391126898
1936,200574.69922879525
1937,189416.54270251511
1938,169675.33676038822
1939,237303.6128424348
1940,177738.63145583312
1941,171298.9240296058
1942,195555.58486766883
1943,185424.79734317027
1944,318342.9991623148
1945,347266.7734466011
1946,152025.3462037195
1947,309926.3227869635
1948,224709.24584222498
1949,208463.72985728708
1950,197141.33163243526
1951,252537.9611599149
1952,193562.2289747969
1953,156000.32186283826
1954,180276.67011532406
1955,122829.40303022432
1956,215572.40503850425
1957,163140.24436199863
1958,288760.7137981997
1959,153486.4455029916
1960,111993.05387508064
1961,127953.59343342773
1962,108102.27555144262
1963,120006.18303083621
1964,97454.81110588623
1965,171527.25127158134
1966,169361.2209932783
1967,278257.6606893709
1968,410788.75917476707
1969,355052.02313919103
1970,436799.7468300998
1971,416787.4034890806
1972,393658.4006129307
1973,251346.0430250303
1974,280427.60219279316
1975,390069.29958810785
1976,283563.496038727
1977,337018.3234472035
1978,360523.6133275641
1979,291685.79249405925
1980,204828.77880079683
1981,427839.4094629345
1982,224888.38160734987
1983,205838.21698230543
1984,169187.22410225793
1985,221195.84995228224
1986,196522.09905018972
1987,197884.6679181813
1988,177747.51169638013
1989,194459.51943990064
1990,228034.8260005836
1991,277604.47440918064
1992,216208.87664627135
1993,169187.22410225793
1994,265619.1101387768
1995,190942.61887008976
1996,257562.13617616743
1997,312353.1180451742
1998,357478.27944561373
1999,246692.74821547244
2000,318234.90015918104
2001,227642.583590428
2002,218144.91393145832
2003,215501.92831423008
2004,254569.07582887798
2005,221544.15542297013
2006,274340.2451803529
2007,237862.4559043766
2008,245541.4837245436
2009,177355.26928622453
2010,202611.64987622475
2011,115098.27161683644
2012,194286.8450544695
2013,177747.51169638013
2014,200314.57689123545
2015,221661.8145012692
2016,196797.67632142457
2017,166359.93391342834
2018,131470.4940032386
2019,136528.29741023845
2020,122915.24598205632
2021,116207.62392376806
2022,190342.53942336718
2023,134240.52577503017
2024,202961.01412850484
2025,387528.039375642
2026,177299.26003971414
2027,119636.699174372
2028,145751.05142072824
2029,175900.94832670272
2030,302296.8052764281
2031,299126.5374879004
2032,302296.8052764281
2033,302296.8052764281
2034,167340.66073258052
2035,203810.1922750944
2036,231333.7975207199
2037,221208.56138961628
2038,384978.4341858698
2039,241785.24545144275
2040,440164.0478931679
2041,243220.3715376365
2042,185969.97804869016
2043,190577.41589662578
2044,156691.65669522432
2045,193219.2898702671
2046,136252.78127422088
2047,151393.80291929885
2048,120995.03335500493
2049,133078.81980893985
2050,193219.2898702671
2051,99696.90398553145
2052,107993.80845386727
2053,154790.69011515946
2054,111993.05387508064
2055,155302.94589926532
2056,132223.62492030417
2057,125380.4857428505
2058,214603.24130770046
2059,115519.76568814831
2060,164304.9253791896
2061,202246.44690276077
2062,133492.56074568603
2063,111993.05387508064
2064,144269.37096527193
2065,90569.89264045583
2066,171292.37479832274
2067,99693.65382659584
2068,156425.53049501407
2069,82730.56416359269
2070,114244.13887694111
2071,126600.32120946216
2072,133984.59260215017
2073,146700.37068941476
2074,216510.97114479504
2075,162618.5286694883
2076,124594.63083335079
2077,199360.25744125166
2078,139186.35813263085
2079,131414.13718576115
2080,118335.84583070276
2081,125089.86056619804
2082,121150.34603892907
2083,136252.78127422088
2084,111993.05387508064
2085,114442.39612064161
2086,77171.62562530805
2087,115622.00852625814
2088,84925.36630451719
2089,77143.71051674965
2090,149400.15485437727
2091,99290.22745599186
2092,116435.26595193653
2093,115028.63887807105
2094,102059.45149949074
2095,172757.45884849675
2096,69564.90159906544
2097,94364.89283554014
2098,145981.03247468118
2099,63314.57117599159
2100,81972.32331057084
2101,107493.54640018722
2102,110576.67587019264
2103,104312.4702206668
2104,139208.87574966898
2105,111305.1716493476
2106,74812.21481895991
2107,230121.2588526528
2108,103503.51248387012
2109,123734.08352909368
2110,122974.08489105362
2111,132840.37155289276
2112,127865.77436463824
2113,138875.10517417162
2114,110655.26217628892
2115,166110.55359182297
2116,104312.4702206668
2117,165184.55687097093
2118,101459.29752990953
2119,101261.04028620903
2120,115148.81937581048
2121,130364.35663516786
2122,110967.6429300322
2123,68790.37016157729
2124,176600.82458201604
2125,123086.51951136069
2126,145976.4070412575
2127,144954.59789816602
2128,138475.12481349532
2129,117238.36119980134
2130,140611.8013000042
2131,154672.30846415675
2132,105754.59748573058
2133,122451.40664410296
2134,100025.4980637363
2135,93682.70610811419
2136,61148.13236474087
2137,118064.53599722666
2138,136734.88245282957
2139,156645.35546589174
2140,143954.3409600158
2141,160657.254846521
2142,114442.39612064161
2143,147519.88860268387
2144,132567.83356397593
2145,143954.3409600158
2146,165292.48471303424
2147,168163.85935523277
2148,116539.22052968616
2149,129818.60405659587
2150,209635.40177171677
2151,136261.97053986476
2152,159751.5375727361
2153,208156.8337086066
2154,110518.32635136868
2155,127730.06772078265
2156,208838.3354487738
2157,235393.20911956928
2158,239703.85700671858
2159,206279.43123275175
2160,168443.10726301232
2161,242315.70142033437
2162,367830.31237072917
2163,307489.076550618
2164,242238.25882661168
2165,207077.86419665915
2166,149167.38640431745
2167,239170.23202693995
2168,201040.6637777822
2169,188237.38872730237
2170,221661.8145012692
2171,149639.45568143722
2172,121593.8608077516
2173,147116.70868993114
2174,228034.8260005836
2175,321004.84017006593
2176,296901.44564586005
2177,238809.05748756378
2178,202493.99079792568
2179,142203.76436922728
2180,221666.5593904677
2181,190942.61887008976
2182,208820.66272616602
2183,194286.8450544695
2184,130560.87364872261
2185,142490.02699241735
2186,154667.23383367463
2187,137830.0673141059
2188,180921.4731616612
2189,208635.91125918328
2190,66334.39911169169
2191,72782.98677846603
2192,110518.32635136868
2193,123174.63569230199
2194,101240.37289952923
2195,118747.06861057591
2196,116380.81536344998
2197,123638.36076702099
2198,157431.73065561533
2199,188266.98946923096
2200,130205.0945553208
2201,167245.668365128
2202,212324.15554352323
2203,157036.69802907898
2204,194056.07841645853
2205,87920.3622134138
2206,112154.15202967763
2207,191180.82629517876
2208,278865.5954051346
2209,219941.16289174487
2210,122146.3847636857
2211,110655.26217628892
2212,119240.52632957212
2213,84970.67094546025
2214,104531.35847254291
2215,104312.4702206668
2216,146263.33175215012
2217,67894.96958723564
2218,80401.25075420912
2219,89795.47264428901
2220,80073.37382970215
2221,393455.787250742
2222,236252.4425313545
2223,314408.0598653188
2224,203950.55638639416
2225,119942.87435441141
2226,177529.41005841928
2227,193797.10544805552
2228,223184.903832632
2229,263730.3835031032
2230,142473.04169901967
2231,203278.84560928313
2232,180022.32081243527
2233,161858.4009101934
2234,225061.055992781
2235,249011.87505196393
2236,248357.92852907442
2237,277716.9244258498
2238,207875.21907264192
2239,104991.11071325954
2240,142596.00677938288
2241,154023.46768414055
2242,124891.98264051338
2243,119265.19625946555
2244,119540.71239548312
2245,110146.49050540321
2246,150031.6980915928
2247,89566.31375560132
2248,139773.1645142376
2249,141741.3428545401
2250,140499.25140078433
2251,175290.61705800742
2252,190577.41589662578
2253,177747.51169638013
2254,177355.26928622453
2255,189956.84624449466
2256,169187.22410225793
2257,193305.07139354025
2258,194286.8450544695
2259,181264.412266191
2260,169326.1413319169
2261,185424.79734317027
2262,204474.96196821472
2263,333439.4461527708
2264,569797.4369480462
2265,158295.63910515615
2266,309926.3227869635
2267,351969.59102410177
2268,392702.0498296226
2269,124690.61761223964
2270,189243.26201797565
2271,211193.67194492478
2272,165961.65394181162
2273,162093.277383452
2274,163100.49236394913
2275,182091.8044799037
2276,242667.36217979298
2277,186668.2729166593
2278,157742.70941283973
2279,93641.12262467587
2280,123662.08488121565
2281,127062.74272414937
2282,142596.00677938288
2283,103827.88537254914
2284,102992.648449083
2285,188411.38561832273
2286,131043.2185001251
2287,363538.9240590303
2288,274352.23816429573
2289,470892.1569994179
2290,456343.6012181753
2291,320085.1094551345
2292,496869.04333237966
2293,506923.52825376356
2294,396554.9845819098
2295,508163.40380657336
2296,297441.4140851299
2297,330362.68053589243
2298,314735.4186958738
2299,448839.1042911646
2300,341406.8484180228
2301,275281.1177157848
2302,266635.9836689626
2303,232824.66447384085
2304,247538.46505819148
2305,155495.2487705129
2306,159583.59179413825
2307,163100.49236394913
2308,206010.89136773656
2309,302240.15689962637
2310,238047.4281116979
2311,213509.6840649451
2312,185155.52529345863
2313,177747.51169638013
2314,176595.23769933643
2315,177003.39485713452
2316,177003.39485713452
2317,167735.72223046236
2318,177003.39485713452
2319,168443.10726301232
2320,250109.1960722105
2321,232747.22188011816
2322,190198.50203084416
2323,225266.16302320873
2324,162173.71963989688
2325,190198.50203084416
2326,169187.22410225793
2327,228034.8260005836
2328,250601.89119543892
2329,196797.67632142457
2330,181264.412266191
2331,419161.48932274646
2332,403967.98306458263
2333,311907.7332365255
2334,238809.05748756378
2335,251346.0430250303
2336,364781.85323994624
2337,250109.1960722105
2338,283757.3960521915
2339,199562.30370096225
2340,382242.5414858172
2341,190198.50203084416
2342,225061.055992781
2343,213509.6840649451
2344,225103.13890362016
2345,211985.0277444192
2346,246602.12011204453
2347,198753.1940311908
2348,250119.0206818554
2349,150283.6168601207
2350,278109.121908799
2351,256633.51465476287
2352,240252.25921437982
2353,165206.52231534352
2354,102857.79815688689
2355,119134.25704398449
2356,156251.9585163916
2357,190942.61887008976
2358,200314.57689123545
2359,118678.78493523256
2360,112335.99297961044
2361,150609.51366938124
2362,237911.76702246003
2363,144695.62720283403
2364,164068.85361881353
2365,228461.9305539625
2366,238104.07648849965
2367,238104.07648849965
2368,209305.31503269036
2369,238104.07648849965
2370,175900.94832670272
2371,160759.92668162475
2372,189314.2042330699
2373,275041.7566704549
2374,433424.74383419065
2375,254545.17866842748
2376,267141.0612206348
2377,401111.6746994368
2378,134313.166744295
2379,199363.83915246715
2380,152971.08895918386
2381,147366.12776975997
2382,168406.79811890176
2383,202846.52634948338
2384,258988.89810502168
2385,156880.23193915034
2386,125089.86056619804
2387,151273.78954534858
2388,85179.90640915366
2389,127202.37824514789
2390,122594.52655696573
2391,139773.1645142376
2392,111993.05387508064
2393,188411.38561832273
2394,156179.39091690478
2395,198175.1777333121
2396,138205.52836901628
2397,197678.322710782
2398,133056.30677129552
2399,42285.34159991467
2400,42285.34159991467
2401,124904.17633497142
2402,122829.40303022432
2403,142569.85675543337
2404,141487.3252451131
2405,159235.5916527844
2406,142871.08936586056
2407,127134.07552015864
2408,131559.34904433682
2409,114442.39612064161
2410,190577.41589662578
2411,122656.2115905424
2412,166971.9769054003
2413,114442.39612064161
2414,116773.6216693687
2415,127865.77436463824
2416,153363.33136933946
2417,142683.3922986325
2418,120995.03335500493
2419,115106.0247514021
2420,118747.06861057591
2421,148620.5209885716
2422,78120.57022027539
2423,94309.23629533553
2424,157316.03417043574
2425,183258.24718539295
2426,129949.75522475294
2427,116277.81247074726
2428,163581.93624780068
2429,105544.4662083063
2430,133476.8674757807
2431,109229.58318761016
2432,160876.7299122599
2433,171103.5679933554
2434,156267.97341699837
2435,115395.65184934121
2436,105127.0621191152
2437,103606.04696549794
2438,118747.06861057591
2439,92019.21877205299
2440,122451.40664410296
2441,112473.8575698372
2442,94918.24833058691
2443,114339.86163901379
2444,122751.6681301153
2445,80401.25075420912
2446,131473.5264209434
2447,190875.5664769303
2448,132026.537146721
2449,109271.49805554147
2450,159665.49117138927
2451,113913.27715333775
2452,190901.52865197952
2453,99594.36950390362
2454,118403.44429223902
2455,109637.67701017964
2456,142904.26152808833
2457,123734.08352909368
2458,109846.30443949223
2459,103503.51248387012
2460,158167.60354059897
2461,114339.86163901379
2462,122694.87629953808
2463,105754.59748573058
2464,154348.8197882459
2465,125727.90259101182
2466,99408.54430058406
2467,110390.71939373291
2468,65565.65617785208
2469,83208.50165307033
2470,171561.07308782396
2471,231449.1920887667
2472,126546.32877614412
2473,114534.25199377254
2474,78257.51109299682
2475,230733.64501304578
2476,142138.60204678262
2477,118747.06861057591
2478,140625.7564891445
2479,104683.41653300464
2480,144152.77826399892
2481,153323.62477493082
2482,135864.02153427113
2483,103606.04696549794
2484,131862.7364133942
2485,115509.95444489153
2486,117800.98253066726
2487,178064.5977590063
2488,175705.41175191876
2489,154370.5463498366
2490,136466.61237666177
2491,76440.38166305453
2492,192700.83627423007
2493,141679.65782096342
2494,148777.8869254686
2495,82798.866888582
2496,215014.8488185907
2497,178116.99555284437
2498,122656.2115905424
2499,77447.59664355172
2500,152389.9949424557
2501,141879.5676552687
2502,164956.2021808591
2503,98146.63071105522
2504,184474.50493511392
2505,228846.49642760714
2506,277869.1387341066
2507,393951.15359643113
2508,277869.1387341066
2509,203950.55638639416
2510,206010.89136773656
2511,194286.8450544695
2512,202145.6853272378
2513,177984.05498869542
2514,250718.8403577456
2515,156251.9585163916
2516,167578.3562935654
2517,130117.22177927304
2518,159768.8590862025
2519,202145.6853272378
2520,214235.77095149184
2521,190942.61887008976
2522,209600.5410849786
2523,112298.48094380157
2524,138705.60618998765
2525,131043.2185001251
2526,133492.56074568603
2527,85633.25190796018
2528,108083.91089511415
2529,138172.6850433741
2530,120995.03335500493
2531,269893.1481130107
2532,209992.7834951342
2533,194459.51943990064
2534,216396.24983639998
2535,349248.18389616313
2536,243790.562965157
2537,244243.578500822
2538,168443.10726301232
2539,213337.00967951395
2540,136445.08414546846
2541,169187.22410225793
2542,142473.04169901967
2543,123501.54740094958
2544,152389.9949424557
2545,122396.26931326522
2546,128022.9842437569
2547,156880.23193915034
2548,159230.7370729769
2549,157614.06334409764
2550,186485.4804996604
2551,138686.8637994164
2552,120995.03335500493
2553,72782.98677846603
2554,87886.38756687645
2555,119144.80356749945
2556,122656.2115905424
2557,121028.42695791407
2558,134124.5011971013
2559,134521.97764495463
2560,143116.21701521156
2561,182361.61503223522
2562,145582.73292089652
2563,162206.1336383055
2564,176190.09865902588
2565,141895.93570308838
2566,166562.47363764487
2567,144824.8851993192
2568,236313.10507493198
2569,213971.01376654956
2570,122146.3847636857
2571,196197.3132448586
2572,196845.44445767932
2573,206289.84354542117
2574,266396.18618710065
2575,125823.62535308454
2576,99676.19607670118
2577,175127.1526162868
2578,86806.17332775137
2579,58389.69303589838
2580,118466.82497841115
2581,128245.34106161902
2582,126879.53541552214
2583,310828.799880947
2584,162819.36426999874
2585,165040.106893875
2586,236119.29600611603
2587,199867.5800433196
2588,215931.0316674114
2589,152971.08895918386
2590,193797.10544805552
2591,216028.43702682081
2592,217012.27513694845
2593,272057.2004215755
2594,178091.16700739082
2595,209355.1175521163
2596,287279.24247333594
2597,177747.51169638013
2598,269062.2885697562
2599,420151.64228648547
2600,185880.95170329337
2601,119636.699174372
2602,79482.01604834847
2603,101759.48359582051
2604,81148.74849523211
2605,79482.01604834847
2606,122263.96918038679
2607,213790.9370089647
2608,166166.8733149756
2609,151393.80291929885
2610,106350.14897988827
2611,122640.29956584942
2612,147364.6465653821
2613,135864.02153427113
2614,139773.1645142376
2615,172840.77149749742
2616,137386.01045574716
2617,166491.19265036078
2618,193866.95112029416
2619,166016.99480889854
2620,196405.43391126898
2621,185899.64213270423
2622,181264.412266191
2623,259498.17346135448
2624,265773.5132735773
2625,327823.4721539094
2626,167970.59870372099
2627,177738.63145583312
2628,449112.42418289057
2629,746808.6189279243
2630,368004.58919668035
2631,434561.16978853976
2632,397096.91642716195
2633,332600.1490373695
2634,330616.73784696945
2635,158184.1344034855
2636,161146.8884691267
2637,187318.30218592155
2638,261760.65429374282
2639,196062.49480673918
2640,156880.23193915034
2641,119102.98680015809
2642,183326.99187648008
2643,128920.52684116938
2644,99494.98713812903
2645,97439.11783598088
2646,109034.06294761058
2647,112550.96351742146
2648,141067.18147979028
2649,136252.78127422088
2650,216323.27407756698
2651,163140.24436199863
2652,428893.1082563601
2653,249340.73459685082
2654,237045.2458297693
2655,462512.59628472343
2656,378681.0937074667
2657,410136.3596980796
2658,297441.4140851299
2659,308876.7782829307
2660,315981.0395065654
2661,394993.98542378255
2662,370897.2624325781
2663,233213.18642910512
2664,302240.15689962637
2665,377548.6303048034
2666,342492.9347603579
2667,177003.39485713452
2668,168443.10726301232
2669,150704.3513384961
2670,297673.7118257827
2671,168443.10726301232
2672,209248.6666558886
2673,209992.7834951342
2674,196522.09905018972
2675,197884.6679181813
2676,190942.61887008976
2677,196797.67632142457
2678,249733.9716544532
2679,284517.7263418421
2680,270396.2076500748
2681,432686.63760274433
2682,322681.96472350566
2683,569966.9990522882
2684,360785.2167375157
2685,515373.33262256806
2686,233066.4235182012
2687,311297.2560448425
2688,241564.32868150878
2689,246602.12011204453
2690,411905.74655324995
2691,169257.97030516964
2692,106946.14118051232
2693,193715.40260065504
2694,111009.928593211
2695,194459.51943990064
2696,169187.22410225793
2697,181264.412266191
2698,189956.84624449466
2699,187403.45443134473
2700,131139.20527901396
2701,140533.42716909383
2702,85633.25190796018
2703,150630.52327685946
2704,148500.50761462134
2705,122656.2115905424
2706,111993.05387508064
2707,120722.99988919315
2708,150031.6980915928
2709,78172.97300976819
2710,131043.2185001251
2711,335366.2433728121
2712,371132.15058164165
2713,177299.26003971414
2714,155543.8652718823
2715,184086.10488721693
2716,155543.8652718823
2717,163087.48602105066
2718,211048.68279827232
2719,149639.45568143722
2720,188411.38561832273
2721,133492.56074568603
2722,123956.63138467177
2723,152399.82261267854
2724,138337.14197730663
2725,137009.4613154969
2726,137970.42467530223
2727,180466.24466255665
2728,199391.698309322
2729,136252.78127422088
2730,141879.5676552687
2731,140902.91102555805
2732,119872.55425422537
2733,152529.66396853808
2734,123514.01110690845
2735,129583.41776571955
